Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
RCON,"Recon Technology, Ltd.",0.848,6108001.536,,2009.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/rcon,
REPH,"Recro Pharma, Inc.",2.48,58628425.12,,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/reph,
RLH,Red Lion Hotels Corporation,2.29,58169254.09,,,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/rlh,
RRBI,"Red River Bancshares, Inc.",45.6,334163959.2,,2019.0,Finance,Major Banks,https://old.nasdaq.com/symbol/rrbi,
RRGB,"Red Robin Gourmet Burgers, Inc.",14.32,222546475.6,,2002.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/rrgb,
RRR,"Red Rock Resorts, Inc.",17.33,2033040199.53,,2016.0,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/rrr,
RDVT,"Red Violet, Inc.",18.93,229764313.68,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/rdvt,
RBAC.U,RedBall Acquisition Corp.,,0.0,,2020.0,,,https://old.nasdaq.com/symbol/rbac.u,
RDFN,Redfin Corporation,45.92,4567967308.8,,2017.0,Finance,Real Estate,https://old.nasdaq.com/symbol/rdfn,
RDHL,Redhill Biopharma Ltd.,10.56,380218048.32,36005497.0,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rdhl,
RWT,"Redwood Trust, Inc.",7.98,917257524.96,,1995.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/rwt,
REED,"Reeds, Inc.",1.02,64191731.4,,,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/reed,
RBC,Regal Beloit Corporation,97.42,3953190787.64,,,Consumer Durables,Metal Fabrications,https://old.nasdaq.com/symbol/rbc,
REG,Regency Centers Corporation,40.07,6798574961.92,,1993.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/reg,
REGN,"Regeneron Pharmaceuticals, Inc.",555.24,59073312844.56,,1991.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/regn,
RGNX,REGENXBIO Inc.,29.95,1118153689.35,,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/rgnx,
RHE,"Regional Health Properties, Inc.",1.26,2127155.94,,2017.0,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/rhe,
RHE^A,"Regional Health Properties, Inc.",2.18,0.0,,,,,https://old.nasdaq.com/symbol/rhe^a,
RM,Regional Management Corp.,17.98,203840518.6,,2012.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/rm,
RF,Regions Financial Corporation,11.91,11435573236.89,,,Finance,Major Banks,https://old.nasdaq.com/symbol/rf,
RF^A,Regions Financial Corporation,25.59,0.0,,,,,https://old.nasdaq.com/symbol/rf^a,
RF^B,Regions Financial Corporation,26.62,0.0,,,,,https://old.nasdaq.com/symbol/rf^b,
RF^C,Regions Financial Corporation,27.05,0.0,,,,,https://old.nasdaq.com/symbol/rf^c,
RGS,Regis Corporation,5.5,195943429.0,,1991.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/rgs,
RGLS,Regulus Therapeutics Inc.,0.5529,19861780.2564,,2012.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rgls,
RGA,"Reinsurance Group of America, Incorporated",100.04,6796303334.36,,,Finance,Life Insurance,https://old.nasdaq.com/symbol/rga,
RZA,"Reinsurance Group of America, Incorporated",26.65,0.0,,,Finance,Life Insurance,https://old.nasdaq.com/symbol/rza,
RZB,"Reinsurance Group of America, Incorporated",27.64,0.0,,2016.0,Finance,Life Insurance,https://old.nasdaq.com/symbol/rzb,
RTP.U,Reinvent Technology Partners,,0.0,,2020.0,,,https://old.nasdaq.com/symbol/rtp.u,
REKR,"Rekor Systems, Inc.",7.75,216102526.75,,,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/rekr,
RLAY,"Relay Therapeutics, Inc.",44.2,3976889519.2,,2020.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/rlay,
RS,Reliance Steel & Aluminum Co.,106.6,6796618576.8,,1994.0,Basic Industries,Metal Fabrications,https://old.nasdaq.com/symbol/rs,
RBNC,"Reliant Bancorp, Inc.",15.38,249841179.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/rbnc,
RELV,"Reliv&#39; International, Inc.",3.16,5518778.84,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/relv,
RLMD,"Relmada Therapeutics, Inc.",40.18,643842150.28,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rlmd,
RELX,RELX PLC,23.34,45086696323.74,,2015.0,Consumer Services,Publishing,https://old.nasdaq.com/symbol/relx,
MARK,"Remark Holdings, Inc.",1.22,121392947.52,,,Consumer Services,Telecommunications Equipment,https://old.nasdaq.com/symbol/mark,
RNR,RenaissanceRe Holdings Ltd.,166.35,8519911353.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/rnr,
RNR^E,RenaissanceRe Holdings Ltd.,25.36,0.0,,,,,https://old.nasdaq.com/symbol/rnr^e,
RNR^F,RenaissanceRe Holdings Ltd.,27.11,0.0,,,,,https://old.nasdaq.com/symbol/rnr^f,
RNLX,Renalytix AI plc,13.01,71359850.0,5485000.0,2020.0,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/rnlx,
RNST,Renasant Corporation,22.89,1286018546.61,,,Finance,Major Banks,https://old.nasdaq.com/symbol/rnst,
SOL,Renesola Ltd.,2.58,124051276.2,,2008.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/sol,
REGI,"Renewable Energy Group, Inc.",48.8,1917457115.2,,2012.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/regi,
RCG,"RENN Fund, Inc.",1.32,7856581.92,,,,,https://old.nasdaq.com/symbol/rcg,
RENN,Renren Inc.,2.93,69088937.06,,2011.0,Technology,EDP Services,https://old.nasdaq.com/symbol/renn,
RCII,Rent-A-Center Inc.,28.36,1526497617.72,,1995.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/rcii,
RPTX,Repare Therapeutics Inc.,32.99,1212496447.46,,2020.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rptx,
RPAY,Repay Holdings Corporation,23.94,1713279243.06,,2018.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rpay,
RPLA,Replay Acquisition Corp.,10.2,366562500.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/rpla,
RPLA.U,Replay Acquisition Corp.,,0.0,,2019.0,,,https://old.nasdaq.com/symbol/rpla.u,
RPLA.WS,Replay Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/rpla.ws,
RGEN,Repligen Corporation,145.99,7664853114.1,,1986.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/rgen,
REPL,"Replimune Group, Inc.",24.8,999150559.2,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/repl,
KRMD,"Repro Med Systems, Inc.",7.63,335030019.1,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/krmd,
RBCAA,"Republic Bancorp, Inc.",30.4,635604659.2,,1998.0,Finance,Major Banks,https://old.nasdaq.com/symbol/rbcaa,
FRBK,"Republic First Bancorp, Inc.",2.03,119477229.34,,,Finance,Major Banks,https://old.nasdaq.com/symbol/frbk,
RSG,"Republic Services, Inc.",95.78,30505291913.64,,1998.0,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/rsg,
REFR,Research Frontiers Incorporated,2.9,91569779.4,,,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/refr,
RSSS,"Research Solutions, Inc",2.29,60014121.6,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rsss,
REZI,"Resideo Technologies, Inc.",11.67,1440452770.38,,2018.0,Capital Goods,Wholesale Distributors,https://old.nasdaq.com/symbol/rezi,
RMD,ResMed Inc.,170.01,24634560186.54,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/rmd,
RFP,Resolute Forest Products Inc.,5.17,445024536.99,,,Basic Industries,Paper,https://old.nasdaq.com/symbol/rfp,
RESN,Resonant Inc.,2.5,133247797.5,,2014.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/resn,
RGP,"Resources Connection, Inc.",12.01,389418905.55,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rgp,
QSR,Restaurant Brands International Inc.,55.9,16944031178.1,,2014.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/qsr,
ROIC,Retail Opportunity Investments Corp.,10.96,1292502442.8,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/roic,
RPAI,"Retail Properties of America, Inc.",6.29,1347649023.83,,2012.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/rpai,
RVI,Retail Value Inc.,12.29,243701654.56,,2018.0,Finance,Real Estate,https://old.nasdaq.com/symbol/rvi,
RETO,"ReTo Eco-Solutions, Inc.",0.563,12813880.0,,2017.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/reto,
RVP,"Retractable Technologies, Inc.",7.46,246457541.84,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/rvp,
RTRX,"Retrophin, Inc.",20.25,1030844940.75,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rtrx,
REVG,"REV Group, Inc.",7.97,505905337.91,,2017.0,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/revg,
RVNC,"Revance Therapeutics, Inc.",31.95,2106409057.2,,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rvnc,
REV,"Revlon, Inc.",6.65,354619994.75,,1996.0,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/rev,
RVMD,"Revolution Medicines, Inc.",30.94,2039764455.82,,2020.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/rvmd,
RVLV,"Revolve Group, Inc.",17.34,1205128023.24,,2019.0,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/rvlv,
RWLK,ReWalk Robotics Ltd.,1.23,23565524.49,,2014.0,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/rwlk,
REX,REX American Resources Corporation,66.88,414554008.0,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/rex,
REXN,"Rexahn Pharmaceuticals, Inc.",2.31,10356187.38,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rexn,
REXR,"Rexford Industrial Realty, Inc.",45.55,5638598014.45,,2013.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/rexr,
REXR^A,"Rexford Industrial Realty, Inc.",25.6,0.0,,,,,https://old.nasdaq.com/symbol/rexr^a,
REXR^B,"Rexford Industrial Realty, Inc.",26.035,0.0,,,,,https://old.nasdaq.com/symbol/rexr^b,
REXR^C,"Rexford Industrial Realty, Inc.",27.1,0.0,,,,,https://old.nasdaq.com/symbol/rexr^c,
RXN,Rexnord Corporation,30.48,3677660320.56,,2012.0,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/rxn,
REYN,Reynolds Consumer Products Inc.,30.77,6452484385.0,,2020.0,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/reyn,
RFIL,"RF Industries, Ltd.",4.9,47880433.3,,,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/rfil,
RGCO,RGC Resources Inc.,24.71,201386129.35,,,Public Utilities,Oil & Gas Production,https://old.nasdaq.com/symbol/rgco,
RH,RH,378.42,7384565834.52,,2012.0,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/rh,
RBKB,"Rhinebeck Bancorp, Inc.",6.71,74704375.9,,2019.0,Finance,Banks,https://old.nasdaq.com/symbol/rbkb,
RYTM,"Rhythm Pharmaceuticals, Inc.",28.88,1274144994.72,,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rytm,
LEAP.U,"Ribbit LEAP, Ltd.",,0.0,,2020.0,,,https://old.nasdaq.com/symbol/leap.u,
RBBN,Ribbon Communications Inc. ,4.195,608897403.76,,,Technology,EDP Services,https://old.nasdaq.com/symbol/rbbn,
RIBT,RiceBran Technologies,0.4531,18217972.0338,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/ribt,
RELL,"Richardson Electronics, Ltd.",4.5,59434443.0,,1983.0,Technology,Electronic Components,https://old.nasdaq.com/symbol/rell,
RMBI,"Richmond Mutual Bancorporation, Inc.",11.27,152445063.75,,2019.0,Finance,Major Banks,https://old.nasdaq.com/symbol/rmbi,
RIGL,"Rigel Pharmaceuticals, Inc.",2.54,429079416.16,,2000.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rigl,
RNET,"RigNet, Inc.",4.49,92288052.68,,2010.0,Consumer Services,Telecommunications Equipment,https://old.nasdaq.com/symbol/rnet,
RMNI,"Rimini Street, Inc.",3.28,247059440.0,,2015.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rmni,
REI,"Ring Energy, Inc.",0.7491,50924248.7325,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/rei,
RNG,"Ringcentral, Inc.",257.86,22938755779.08,,2013.0,Technology,EDP Services,https://old.nasdaq.com/symbol/rng,
RIO,Rio Tinto Plc,64.42,80312414128.84,,2002.0,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/rio,
RIOT,"Riot Blockchain, Inc",3.05,144574492.65,,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://old.nasdaq.com/symbol/riot,
REDU,RISE Education Cayman Ltd,5.74,130763852.66,22781159.0,2017.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/redu,
RBA,Ritchie Bros. Auctioneers Incorporated,57.97,6308584438.42,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rba,
RAD,Rite Aid Corporation,13.44,734404325.76,,,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/rad,
RFM,"RiverNorth Flexible Municipal Income Fund, Inc.",20.52,0.0,,2020.0,,,https://old.nasdaq.com/symbol/rfm,
RMM,"RiverNorth Managed Duration Municipal Income Fund, Inc.",16.82,0.0,,2019.0,,,https://old.nasdaq.com/symbol/rmm,
RMI,"RiverNorth Opportunistic Municipal Income Fund, Inc.",20.79,132500241.72,,2018.0,,,https://old.nasdaq.com/symbol/rmi,
RIV,"RiverNorth Opportunities Fund, Inc.",15.2,141976588.0,,2015.0,,,https://old.nasdaq.com/symbol/riv,
RMPL^,RiverNorth Specialty Finance Corporation,25.15,0.0,,,,,https://old.nasdaq.com/symbol/rmpl^,
RSF,RiverNorth Specialty Finance Corporation,15.119000000000002,92714455.366,,2019.0,,,https://old.nasdaq.com/symbol/rsf,
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",13.85,185380421.8,,2016.0,,,https://old.nasdaq.com/symbol/opp,
OPP~,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",0.019,0.0,,,,,https://old.nasdaq.com/symbol/opp~,
RVSB,Riverview Bancorp Inc,3.94,87647159.68,,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/rvsb,
RIVE,Riverview Financial Corporation,7.77,71979252.03,,,Finance,Major Banks,https://old.nasdaq.com/symbol/rive,
RLI,RLI Corp.,85.28,3833557898.56,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/rli,
RLJ,RLJ Lodging Trust,9.46,1561775589.22,,2011.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/rlj,
RLJ^A,RLJ Lodging Trust,23.49,0.0,,,,,https://old.nasdaq.com/symbol/rlj^a,
RMG,RMG Acquisition Corp.,10.79,310212500.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/rmg,
RMG.U,RMG Acquisition Corp.,,0.0,,2019.0,,,https://old.nasdaq.com/symbol/rmg.u,
RMG.WS,RMG Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/rmg.ws,
RMRM,RMR Mortgage Trust,9.92,101203929.28,,,,,https://old.nasdaq.com/symbol/rmrm,
RHI,Robert Half International Inc.,53.67,6152467588.11,,,Technology,Professional Services,https://old.nasdaq.com/symbol/rhi,
RKT,"Rocket Companies, Inc.",22.27,44527797108.96,,2020.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/rkt,
RCKT,"Rocket Pharmaceuticals, Inc.",26.04,1437085077.96,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rckt,
ROK,"Rockwell Automation, Inc.",218.96,25392126875.36,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/rok,
RMTI,"Rockwell Medical, Inc.",1.285,90332690.99,,1998.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rmti,
RCKY,"Rocky Brands, Inc.",24.38,178342845.02,,1993.0,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/rcky,
RMCF,"Rocky Mountain Chocolate Factory, Inc.",3.14,19077324.34,,,Consumer Non-Durables,Specialty Foods,https://old.nasdaq.com/symbol/rmcf,
RCI,"Rogers Communication, Inc.",39.27,19828417237.86,,,Consumer Services,Television Services,https://old.nasdaq.com/symbol/rci,
ROG,Rogers Corporation,104.18,1945543476.86,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/rog,
ROKU,"Roku, Inc.",160.47,20011883452.74,,2017.0,Consumer Services,Television Services,https://old.nasdaq.com/symbol/roku,
ROL,"Rollins, Inc.",52.42,17181117291.98,,,Finance,Diversified Commercial Services,https://old.nasdaq.com/symbol/rol,
ROP,"Roper Technologies, Inc.",391.37,40980670883.81,,1992.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/rop,
RST,Rosetta Stone,29.94,722181482.52,,2009.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/rst,
ROST,"Ross Stores, Inc.",92.27,32848642340.47,,1985.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/rost,
ROCH,Roth CH Acquisition I Co.,9.93,97592040.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/roch,
ROCHU,Roth CH Acquisition I Co.,10.7,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/rochu,
ROCHW,Roth CH Acquisition I Co.,1.1,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/rochw,
RY,Royal Bank Of Canada,72.34,102881948000.0,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/ry,
RY^T,Royal Bank Of Canada,29.39,0.0,,,,,https://old.nasdaq.com/symbol/ry^t,
RCL,Royal Caribbean Group,65.45,14050016476.65,,1993.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/rcl,
RDS.A,Royal Dutch Shell PLC,,0.0,,,,,https://old.nasdaq.com/symbol/rds.a,
RDS.B,Royal Dutch Shell PLC,,0.0,,,,,https://old.nasdaq.com/symbol/rds.b,
RGLD,"Royal Gold, Inc.",123.47,8098526079.21,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/rgld,
RPRX,Royalty Pharma plc,41.98,25486319745.3,,2020.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rprx,
RGT,"Royce Global Value Trust, Inc.",12.1473,127588801.131,,2013.0,,,https://old.nasdaq.com/symbol/rgt,
RMT,"Royce Micro-Cap Trust, Inc.",7.92,341343517.68,,,,,https://old.nasdaq.com/symbol/rmt,
RVT,"Royce Value Trust, Inc.",12.87,1293070791.87,,1986.0,,,https://old.nasdaq.com/symbol/rvt,
RES,"RPC, Inc.",3.22,692696871.44,,,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/res,
RPM,RPM International Inc.,81.95,10651215807.65,,,Basic Industries,Paints/Coatings,https://old.nasdaq.com/symbol/rpm,
RPT,RPT Realty,5.9,477584025.5,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/rpt,
RPT^D,RPT Realty,38.9716,0.0,,,,,https://old.nasdaq.com/symbol/rpt^d,
RBCN,"Rubicon Technology, Inc.",8.53,20525099.25,,2007.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/rbcn,
RUBY,"Rubius Therapeutics, Inc.",5.51,445027586.07,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/ruby,
RUHN,Ruhnn Holding Limited,2.51,43597221.61,17369411.0,2019.0,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/ruhn,
RMBL,"RumbleOn, Inc.",29.66,66296625.2,,,Technology,EDP Services,https://old.nasdaq.com/symbol/rmbl,
RUSHA,"Rush Enterprises, Inc.",50.97,1855236387.15,,,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/rusha,
RUSHB,"Rush Enterprises, Inc.",44.29,1612093772.55,,,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/rushb,
RUTH,"Ruth&#39;s Hospitality Group, Inc.",11.5,401619548.5,,2005.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/ruth,
RYAAY,Ryanair Holdings plc,85.35,8336389952.55,97672993.0,1997.0,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/ryaay,
RYB,"RYB Education, Inc.",2.92,80552130.32,,2017.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/ryb,
R,"Ryder System, Inc.",44.5,2394938424.5,,,Consumer Services,Rental/Leasing Companies,https://old.nasdaq.com/symbol/r,
RYI,Ryerson Holding Corporation,6.62,252337168.14,,2014.0,Basic Industries,Metal Fabrications,https://old.nasdaq.com/symbol/ryi,
RHP,"Ryman Hospitality Properties, Inc.",37.78,2077104995.46,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/rhp,
SPGI,S&P Global Inc.,351.01,84593410000.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/spgi,
STBA,"S&T Bancorp, Inc.",19.17,752453900.46,,,Finance,Major Banks,https://old.nasdaq.com/symbol/stba,
SANW,S&W Seed Company,3.05,101919422.2,,,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/sanw,
SBR,Sabine Royalty Trust,29.96,436797176.2,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/sbr,
SBRA,"Sabra Health Care REIT, Inc.",15.08,3099855054.4,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/sbra,
